source_row_id,state_code,city_name,normalized_city_name,centre_area,rate_zone_code,surcharge_code,surcharge_type,surcharge_amount_minor
1972,DE,KOKO,KOKO,WARRI,21,524,E,500000
1974,DE,KOKORI,KOKORI,WARRI,21,524,E,500000
1973,DE,KOKO WARRI,KOKOWARRI,WARRI,21,524,E,500000
1975,DE,KWALE,KWALE,WARRI,21,524,E,500000
1977,DE,KWALE ASHAKA,KWALEASHAKA,WARRI,21,524,E,500000
1978,DE,OBIARUKU,OBIARUKU,WARRI,21,524,E,500000
1979,DE,OBI-OBETI,OBIOBETI,WARRI,21,524,E,500000
1980,DE,ODEDEGO,ODEDEGO,WARRI,21,524,E,500000
1981,DE,OFAGBE,OFAGBE,WARRI,21,524,E,500000
2056,DE,OGRIAGBENE,OGRIAGBENE,WARRI,21,629,R,700000
1982,DE,OGULAGHA,OGULAGHA,WARRI,21,524,E,500000
1983,DE,OGUME,OGUME,WARRI,21,524,E,500000
1984,DE,OJOBE,OJOBE,WARRI,21,524,E,500000
1985,DE,OJOBO,OJOBO,WARRI,21,524,E,500000
1986,DE,OKARE,OKARE,WARRI,21,524,E,500000
1987,DE,OKERENKOKO,OKERENKOKO,WARRI,21,524,E,500000
1988,DE,OKI -IDUMUEKA,OKIIDUMUEKA,WARRI,21,524,E,500000
1989,DE,OKPARA INLAND,OKPARAINLAND,WARRI,21,524,E,500000
1990,DE,OKPARA WATERSIDE,OKPARAWATERSIDE,WARRI,21,524,E,500000
1991,DE,OKPE-ISOKO,OKPEISOKO,WARRI,21,524,E,500000
1992,DE,OKUOKOKO,OKUOKOKO,WARRI,21,524,E,500000
1993,DE,OKWAGBE,OKWAGBE,WARRI,21,524,E,500000
1994,DE,OKWU-OBA,OKWUOBA,WARRI,21,524,E,500000
1995,DE,OLEH,OLEH,WARRI,21,524,E,500000
1996,DE,OLOGWE-ISUMPE,OLOGWEISUMPE,WARRI,21,524,E,500000
1997,DE,OLONEMU,OLONEMU,WARRI,21,524,E,500000
1998,DE,OMOSOMO,OMOSOMO,WARRI,21,524,E,500000
2000,DE,ONICHA-UKU,ONICHAUKU,WARRI,21,524,E,500000
1999,DE,ONICHA -UKUANI,ONICHAUKUANI,WARRI,21,524,E,500000
2001,DE,ONOGBOKOR,ONOGBOKOR,WARRI,21,524,E,500000
2002,DE,ORERE,ORERE,WARRI,21,524,E,500000
2003,DE,OREROKPE,OREROKPE,WARRI,21,524,E,500000
2004,DE,ORIA WATERSIDE,ORIAWATERSIDE,WARRI,21,524,E,500000
2005,DE,OSUBI,OSUBI,WARRI,21,524,E,500000
2006,DE,OTAGBE,OTAGBE,WARRI,21,524,E,500000
2007,DE,OTEFE,OTEFE,WARRI,21,524,E,500000
2008,DE,OTOGOR,OTOGOR,WARRI,21,524,E,500000
2009,DE,OTOLOKPO,OTOLOKPO,WARRI,21,524,E,500000
2010,DE,OTOR-IYEDE S.O,OTORIYEDESO,WARRI,21,524,E,500000
2011,DE,OTUJEREMI,OTUJEREMI,WARRI,21,524,E,500000
2013,DE,OTUREKPE,OTUREKPE,WARRI,21,524,E,500000
2014,DE,OUT -JEREMI,OUTJEREMI,WARRI,21,524,E,500000
2015,DE,OVORI-OLOMU,OVORIOLOMU,WARRI,21,524,E,500000
2016,DE,OVRODE,OVRODE,WARRI,21,524,E,500000
2018,DE,OWA-ALADINMA,OWAALADINMA,WARRI,21,524,E,500000
2017,DE,OWA ALISUNI,OWAALISUNI,WARRI,21,524,E,500000
2019,DE,OWA-ALIZOMOR,OWAALIZOMOR,WARRI,21,524,E,500000
2020,DE,OWEVWE,OWEVWE,WARRI,21,524,E,500000
2021,DE,OWHRE-OLUBOR,OWHREOLUBOR,WARRI,21,524,E,500000
2022,DE,OWRHODE,OWRHODE,WARRI,21,524,E,500000
2023,DE,OYARO,OYARO,WARRI,21,524,E,500000
2024,DE,OYEDE,OYEDE,WARRI,21,524,E,500000
2025,DE,OZORO,OZORO,WARRI,21,524,E,500000
2026,DE,PATANI,PATANI,WARRI,21,524,E,500000
2057,DE,TORUGBENE,TORUGBENE,WARRI,21,629,R,700000
2027,DE,TUOMO,TUOMO,WARRI,21,524,E,500000
2028,DE,UBEJI,UBEJI,WARRI,21,524,E,500000
2029,DE,UBULU -OKITI,UBULUOKITI,WARRI,21,524,E,500000
2030,DE,UDUERE,UDUERE,WARRI,21,524,E,500000
2031,DE,UGBOKO,UGBOKO,WARRI,21,524,E,500000
2032,DE,UGBOKODO,UGBOKODO,WARRI,21,524,E,500000
2033,DE,UGBOLU,UGBOLU,WARRI,21,524,E,500000
2034,DE,UGHELLI,UGHELLI,WARRI,21,524,E,500000
2035,DE,UGIZI-AMAN,UGIZIAMAN,WARRI,21,524,E,500000
2036,DE,UGWUOTON,UGWUOTON,WARRI,21,524,E,500000
2037,DE,UKALA UKPUNOR,UKALAUKPUNOR,WARRI,21,524,E,500000
2038,DE,UKPUDE,UKPUDE,WARRI,21,524,E,500000
2039,DE,UKWUPNZU,UKWUPNZU,WARRI,21,524,E,500000
2040,DE,UMEGHE,UMEGHE,WARRI,21,524,E,500000
2041,DE,UMUEKUM AMAI,UMUEKUMAMAI,WARRI,21,524,E,500000
2042,DE,UMUKWATA,UMUKWATA,WARRI,21,524,E,500000
2043,DE,UMUORU,UMUORU,WARRI,21,524,E,500000
2058,DE,UMUSETI,UMUSETI,WARRI,21,629,R,700000
2044,DE,UMU-ZEBUGA,UMUZEBUGA,WARRI,21,524,E,500000
2045,DE,USIEFRUN,USIEFRUN,WARRI,21,524,E,500000
2047,DE,UTAGBA-OGBE,UTAGBAOGBE,WARRI,21,524,E,500000
2046,DE,UTAGBA -UNOR,UTAGBAUNOR,WARRI,21,524,E,500000
2048,DE,UTE-ALOHAN,UTEALOHAN,WARRI,21,524,E,500000
2049,DE,UTE-ERUMI,UTEERUMI,WARRI,21,524,E,500000
2050,DE,UTE-OKPU,UTEOKPU,WARRI,21,524,E,500000
2051,DE,UTE-UGBEJE,UTEUGBEJE,WARRI,21,524,E,500000
2052,DE,UWHERA,UWHERA,WARRI,21,524,E,500000
487,ED,ABAVO,ABAVO,BENIN,22,524,E,500000
488,ED,ABUDU,ABUDU,BENIN,22,524,E,500000
489,ED,AFASHIO,AFASHIO,BENIN,22,524,E,500000
490,ED,AFOWA,AFOWA,BENIN,22,524,E,500000
554,ED,AFUZE,AFUZE,BENIN,22,629,R,700000
491,ED,AGBEDE,AGBEDE,BENIN,22,524,E,500000
480,ED,AGBOR,AGBOR,BENIN,22,524,E,500000
492,ED,AGENEBODE,AGENEBODE,BENIN,22,524,E,500000
493,ED,ANEGBETTE,ANEGBETTE,BENIN,22,524,E,500000
494,ED,AVIELE,AVIELE,BENIN,22,524,E,500000
495,ED,EBELLE,EBELLE,BENIN,22,524,E,500000
496,ED,EIBENU,EIBENU,BENIN,22,524,E,500000
497,ED,EKPERI,EKPERI,BENIN,22,524,E,500000
498,ED,EKPON,EKPON,BENIN,22,524,E,500000
499,ED,EMAI,EMAI,BENIN,22,524,E,500000
500,ED,EMU,EMU,BENIN,22,524,E,500000
501,ED,ETETE,ETETE,BENIN,22,524,E,500000
502,ED,EVBOESI,EVBOESI,BENIN,22,524,E,500000
503,ED,EWATTO,EWATTO,BENIN,22,524,E,500000
504,ED,EWOHIMI,EWOHIMI,BENIN,22,524,E,500000
505,ED,EWU,EWU,BENIN,22,524,E,500000
556,ED,FUGAR,FUGAR,BENIN,22,629,R,700000
506,ED,IBIE IYEREKU,IBIEIYEREKU,BENIN,22,524,E,500000
507,ED,IBILLO,IBILLO,BENIN,22,524,E,500000
508,ED,IDIDIGBA,IDIDIGBA,BENIN,22,524,E,500000
557,ED,IGARRA,IGARRA,BENIN,22,629,R,700000
509,ED,IGBANKE,IGBANKE,BENIN,22,524,E,500000
510,ED,IGBUEBEN,IGBUEBEN,BENIN,22,524,E,500000
511,ED,IGUELAIHOR,IGUELAIHOR,BENIN,22,524,E,500000
512,ED,IGUOKAKHAN,IGUOKAKHAN,BENIN,22,524,E,500000
513,ED,IHIEVBE,IHIEVBE,BENIN,22,524,E,500000
558,ED,IKAKUMO,IKAKUMO,BENIN,22,629,R,700000
514,ED,IKPESHI,IKPESHI,BENIN,22,524,E,500000
515,ED,ILUEHA,ILUEHA,BENIN,22,524,E,500000
559,ED,IRAOKHOR,IRAOKHOR,BENIN,22,629,R,700000
560,ED,IREKPAI,IREKPAI,BENIN,22,629,R,700000
516,ED,IRRUA,IRRUA,BENIN,22,524,E,500000
561,ED,IRU,IRU,BENIN,22,629,R,700000
517,ED,IRUEKPEN,IRUEKPEN,BENIN,22,524,E,500000
562,ED,IVIANOKPODI,IVIANOKPODI,BENIN,22,629,R,700000
563,ED,IVIUKE,IVIUKE,BENIN,22,629,R,700000
518,ED,IYAKPI,IYAKPI,BENIN,22,524,E,500000
482,ED,IYANOMO RUBBER RESEARCH,IYANOMORUBBERRESEARCH,BENIN,22,524,E,500000
519,ED,IYOWA,IYOWA,BENIN,22,524,E,500000
520,ED,IYUKU,IYUKU,BENIN,22,524,E,500000
521,ED,JAGBE,JAGBE,BENIN,22,524,E,500000
483,ED,Jattu,JATTU,BENIN,22,524,E,500000
484,ED,OBARETIN VILLAGE PRESCO,OBARETINVILLAGEPRESCO,BENIN,22,524,E,500000
522,ED,OBEIDU,OBEIDU,BENIN,22,524,E,500000
564,ED,ODIGUETUE,ODIGUETUE,BENIN,22,629,R,700000
565,ED,OGBESSE,OGBESSE,BENIN,22,629,R,700000
523,ED,OGWA,OGWA,BENIN,22,524,E,500000
524,ED,OHORDUA,OHORDUA,BENIN,22,524,E,500000
525,ED,OKHUESSAN,OKHUESSAN,BENIN,22,524,E,500000
567,ED,OKPEKPE,OKPEKPE,BENIN,22,629,R,700000
568,ED,OKPELLA,OKPELLA,BENIN,22,629,R,700000
526,ED,OKPUJE,OKPUJE,BENIN,22,524,E,500000
569,ED,OLOTEN,OLOTEN,BENIN,22,629,R,700000
527,ED,ONEWA,ONEWA,BENIN,22,524,E,500000
528,ED,OPOJI,OPOJI,BENIN,22,524,E,500000
529,ED,OTTAH,OTTAH,BENIN,22,524,E,500000
530,ED,OTUO,OTUO,BENIN,22,524,E,500000
531,ED,OZALLA,OZALLA,BENIN,22,524,E,500000
532,ED,OZANISI,OZANISI,BENIN,22,524,E,500000
570,ED,SOBE,SOBE,BENIN,22,629,R,700000
533,ED,UBIAJA,UBIAJA,BENIN,22,524,E,500000
534,ED,UDO,UDO,BENIN,22,524,E,500000
535,ED,UGBEKA,UGBEKA,BENIN,22,524,E,500000
536,ED,UGBOKO-NIRO,UGBOKONIRO,BENIN,22,524,E,500000
537,ED,UGBOKO-NUMAGAE,UGBOKONUMAGAE,BENIN,22,524,E,500000
538,ED,UGO,UGO,BENIN,22,524,E,500000
539,ED,UGONEKI,UGONEKI,BENIN,22,524,E,500000
540,ED,UJIOGBA,UJIOGBA,BENIN,22,524,E,500000
541,ED,UKHUN,UKHUN,BENIN,22,524,E,500000
542,ED,UKPILLA,UKPILLA,BENIN,22,524,E,500000
543,ED,UNEMENEKHUA,UNEMENEKHUA,BENIN,22,524,E,500000
544,ED,UOKHA,UOKHA,BENIN,22,524,E,500000
545,ED,URHUERUE,URHUERUE,BENIN,22,524,E,500000
546,ED,URNONIGBE,URNONIGBE,BENIN,22,524,E,500000
547,ED,UTEKON,UTEKON,BENIN,22,524,E,500000
548,ED,UTESE,UTESE,BENIN,22,524,E,500000
549,ED,UTOKA,UTOKA,BENIN,22,524,E,500000
550,ED,UWAN,UWAN,BENIN,22,524,E,500000
551,ED,UWESAN,UWESAN,BENIN,22,524,E,500000
571,ED,UZAIRUE,UZAIRUE,BENIN,22,629,R,700000
552,ED,UZEAN,UZEAN,BENIN,22,524,E,500000
572,ED,UZERE,UZERE,BENIN,22,629,R,700000
553,ED,WARRAKE,WARRAKE,BENIN,22,524,E,500000
486,ED,WEPPA AGENEBODE,WEPPAAGENEBODE,BENIN,22,524,E,500000
148,EN,ABIA,ABIA,ENUGU,21,524,E,500000
149,EN,ABINA,ABINA,ENUGU,21,524,E,500000
150,EN,ABOR-AGBAJA,ABORAGBAJA,ENUGU,21,524,E,500000
151,EN,ACHI,ACHI,ENUGU,21,524,E,500000
152,EN,ADANI,ADANI,ENUGU,21,524,E,500000
153,EN,ADAOGBA,ADAOGBA,ENUGU,21,524,E,500000
154,EN,AFFA,AFFA,ENUGU,21,524,E,500000
155,EN,AFOR -NACHI,AFORNACHI,ENUGU,21,524,E,500000
156,EN,AGABI,AGABI,ENUGU,21,524,E,500000
157,EN,AGBALAENYI,AGBALAENYI,ENUGU,21,524,E,500000
158,EN,AGBANI,AGBANI,ENUGU,21,524,E,500000
159,EN,AGBA-UMANA,AGBAUMANA,ENUGU,21,524,E,500000
160,EN,AGBOGUGU,AGBOGUGU,ENUGU,21,524,E,500000
161,EN,AGUAGBA-UMANA,AGUAGBAUMANA,ENUGU,21,524,E,500000
163,EN,AGUOBU-OWA,AGUOBUOWA,ENUGU,21,524,E,500000
162,EN,AGUOBU UMUMBA,AGUOBUUMUMBA,ENUGU,21,524,E,500000
164,EN,AGWU,AGWU,ENUGU,21,524,E,500000
165,EN,AKAMA,AKAMA,ENUGU,21,524,E,500000
166,EN,AKEGBE -UGWU,AKEGBEUGWU,ENUGU,21,524,E,500000
167,EN,AKPAWFU,AKPAWFU,ENUGU,21,524,E,500000
168,EN,AKPUGO,AKPUGO,ENUGU,21,524,E,500000
170,EN,AKPUGOEZE,AKPUGOEZE,ENUGU,21,524,E,500000
169,EN,AKPUGO EZEDIKE,AKPUGOEZEDIKE,ENUGU,21,524,E,500000
171,EN,AKU,AKU,ENUGU,21,524,E,500000
172,EN,AKWUKE,AKWUKE,ENUGU,21,524,E,500000
173,EN,ALOR-AGU,ALORAGU,ENUGU,21,524,E,500000
174,EN,AMAGU,AMAGU,ENUGU,21,524,E,500000
175,EN,AMAGUNZE,AMAGUNZE,ENUGU,21,524,E,500000
176,EN,AMAMGBALA,AMAMGBALA,ENUGU,21,524,E,500000
177,EN,AMATU-EZEMA,AMATUEZEMA,ENUGU,21,524,E,500000
178,EN,AMAUZAM,AMAUZAM,ENUGU,21,524,E,500000
179,EN,AMECHI,AMECHI,ENUGU,21,524,E,500000
180,EN,AMOKWE,AMOKWE,ENUGU,21,524,E,500000
181,EN,AMURI-AMABOR,AMURIAMABOR,ENUGU,21,524,E,500000
182,EN,AWHA-IMEZI,AWHAIMEZI,ENUGU,21,524,E,500000
183,EN,AWHA-NDIAGU,AWHANDIAGU,ENUGU,21,524,E,500000
184,EN,AWHUM,AWHUM,ENUGU,21,524,E,500000
185,EN,AWKUNAWNAW TOWN,AWKUNAWNAWTOWN,ENUGU,21,524,E,500000
186,EN,EBEANO,EBEANO,ENUGU,21,524,E,500000
187,EN,EBIAJI,EBIAJI,ENUGU,21,524,E,500000
188,EN,EDE OBALLA,EDEOBALLA,ENUGU,21,524,E,500000
189,EN,EFFIUM,EFFIUM,ENUGU,21,524,E,500000
190,EN,EGEDE,EGEDE,ENUGU,21,524,E,500000
191,EN,EGUNKWO-ONITSHA,EGUNKWOONITSHA,ENUGU,21,524,E,500000
192,EN,EHA ALUMONA,EHAALUMONA,ENUGU,21,524,E,500000
193,EN,EHA AMUFU,EHAAMUFU,ENUGU,21,524,E,500000
195,EN,EKE,EKE,ENUGU,21,524,E,500000
196,EN,EKE-OKPAKU,EKEOKPAKU,ENUGU,21,524,E,500000
197,EN,EKWEGBE,EKWEGBE,ENUGU,21,524,E,500000
198,EN,ENHA,ENHA,ENUGU,21,524,E,500000
199,EN,ENUGU EZIKE,ENUGUEZIKE,ENUGU,21,524,E,500000
201,EN,ENUGU-NGWO,ENUGUNGWO,ENUGU,21,524,E,500000
202,EN,EZEAGU AGUBUOWA,EZEAGUAGUBUOWA,ENUGU,21,524,E,500000
203,EN,EZEANGBO,EZEANGBO,ENUGU,21,524,E,500000
205,EN,EZEMA-OLO,EZEMAOLO,ENUGU,21,524,E,500000
206,EN,EZIOHA OGUGU,EZIOHAOGUGU,ENUGU,21,524,E,500000
207,EN,EZZA,EZZA,ENUGU,21,524,E,500000
208,EN,EZZAGU,EZZAGU,ENUGU,21,524,E,500000
209,EN,IBAGWANI,IBAGWANI,ENUGU,21,524,E,500000
210,EN,IBAGWA-NKWO,IBAGWANKWO,ENUGU,21,524,E,500000
211,EN,IBITE-OGUGU,IBITEOGUGU,ENUGU,21,524,E,500000
215,EN,IGBO-ANO,IGBOANO,ENUGU,21,524,E,500000
212,EN,IGBO ETITI,IGBOETITI,ENUGU,21,524,E,500000
213,EN,IGBO ETITI IGBOEZE NORTH,IGBOETITIIGBOEZENORTH,ENUGU,21,524,E,500000
216,EN,IGBO-EZE,IGBOEZE,ENUGU,21,524,E,500000
214,EN,IGBO EZE SOUTH,IGBOEZESOUTH,ENUGU,21,524,E,500000
217,EN,IHIE ISHIAGU,IHIEISHIAGU,ENUGU,21,524,E,500000
218,EN,IHUONYIA,IHUONYIA,ENUGU,21,524,E,500000
219,EN,IKEM,IKEM,ENUGU,21,524,E,500000
220,EN,IKWO,IKWO,ENUGU,21,524,E,500000
222,EN,IKWO ONU EBONYI,IKWOONUEBONYI,ENUGU,21,524,E,500000
221,EN,IKWO - SOUTH,IKWOSOUTH,ENUGU,21,524,E,500000
223,EN,ILIE -OWA,ILIEOWA,ENUGU,21,524,E,500000
224,EN,INYI,INYI,ENUGU,21,524,E,500000
225,EN,ISHIELU,ISHIELU,ENUGU,21,524,E,500000
226,EN,ISIGWE,ISIGWE,ENUGU,21,524,E,500000
227,EN,ISIKWE ACHI,ISIKWEACHI,ENUGU,21,524,E,500000
228,EN,ISIUGWU UGBAWKA,ISIUGWUUGBAWKA,ENUGU,21,524,E,500000
229,EN,ISIUGWU UMANA,ISIUGWUUMANA,ENUGU,21,524,E,500000
230,EN,ISIUZOR,ISIUZOR,ENUGU,21,524,E,500000
231,EN,ITIM-UKWU,ITIMUKWU,ENUGU,21,524,E,500000
232,EN,ITITI EDDA,ITITIEDDA,ENUGU,21,524,E,500000
233,EN,IVA-VALLEY,IVAVALLEY,ENUGU,21,524,E,500000
234,EN,IVO,IVO,ENUGU,21,524,E,500000
235,EN,IWOLLO,IWOLLO,ENUGU,21,524,E,500000
236,EN,IZANGBO,IZANGBO,ENUGU,21,524,E,500000
237,EN,IZZI,IZZI,ENUGU,21,524,E,500000
238,EN,LEGGA,LEGGA,ENUGU,21,524,E,500000
239,EN,LEJJA,LEJJA,ENUGU,21,524,E,500000
240,EN,MAKU,MAKU,ENUGU,21,524,E,500000
241,EN,MBANABO NORTH & SOUTH,MBANABONORTHSOUTH,ENUGU,21,524,E,500000
242,EN,MBU,MBU,ENUGU,21,524,E,500000
243,EN,MGBO EAST,MGBOEAST,ENUGU,21,524,E,500000
244,EN,MGBOGBU-OWA,MGBOGBUOWA,ENUGU,21,524,E,500000
245,EN,MGBOWO,MGBOWO,ENUGU,21,524,E,500000
246,EN,MKPOR,MKPOR,ENUGU,21,524,E,500000
247,EN,MPU,MPU,ENUGU,21,524,E,500000
248,EN,NACHI,NACHI,ENUGU,21,524,E,500000
249,EN,NARA,NARA,ENUGU,21,524,E,500000
250,EN,NDIABOR,NDIABOR,ENUGU,21,524,E,500000
251,EN,NDIAGU ACHARA,NDIAGUACHARA,ENUGU,21,524,E,500000
252,EN,NDIOKE,NDIOKE,ENUGU,21,524,E,500000
253,EN,NENWE,NENWE,ENUGU,21,524,E,500000
254,EN,NGENE-UGBO,NGENEUGBO,ENUGU,21,524,E,500000
255,EN,NKALAGU,NKALAGU,ENUGU,21,524,E,500000
256,EN,NKANU,NKANU,ENUGU,21,524,E,500000
257,EN,NKEREFI,NKEREFI,ENUGU,21,524,E,500000
258,EN,NKWE,NKWE,ENUGU,21,524,E,500000
259,EN,NROBO,NROBO,ENUGU,21,524,E,500000
260,EN,NSUDE,NSUDE,ENUGU,21,524,E,500000
261,EN,NSUKKA,NSUKKA,ENUGU,21,524,E,500000
263,EN,OBELEAGU-UNANA,OBELEAGUUNANA,ENUGU,21,524,E,500000
264,EN,OBIMO,OBIMO,ENUGU,21,524,E,500000
265,EN,OBINAGU,OBINAGU,ENUGU,21,524,E,500000
266,EN,OBINOFIA-NDIUNO,OBINOFIANDIUNO,ENUGU,21,524,E,500000
267,EN,OBIOMA,OBIOMA,ENUGU,21,524,E,500000
268,EN,OBIOSARA,OBIOSARA,ENUGU,21,524,E,500000
269,EN,OBODO-ULI,OBODOULI,ENUGU,21,524,E,500000
270,EN,OBOLLO AFOR,OBOLLOAFOR,ENUGU,21,524,E,500000
271,EN,OBOLLO EITITI,OBOLLOEITITI,ENUGU,21,524,E,500000
272,EN,OBOLLO EKE,OBOLLOEKE,ENUGU,21,524,E,500000
273,EN,OBOLOAFOR,OBOLOAFOR,ENUGU,21,524,E,500000
274,EN,ODAGERI EDDA,ODAGERIEDDA,ENUGU,21,524,E,500000
275,EN,OGBEDE,OGBEDE,ENUGU,21,524,E,500000
276,EN,OGHE,OGHE,ENUGU,21,524,E,500000
277,EN,OGHU,OGHU,ENUGU,21,524,E,500000
278,EN,OGUGURU,OGUGURU,ENUGU,21,524,E,500000
279,EN,OGWOFIA -OWA,OGWOFIAOWA,ENUGU,21,524,E,500000
280,EN,OGWUAGO,OGWUAGO,ENUGU,21,524,E,500000
281,EN,OGWUOGO NIKE,OGWUOGONIKE,ENUGU,21,524,E,500000
282,EN,OHABUEZE-OBIMO,OHABUEZEOBIMO,ENUGU,21,524,E,500000
283,EN,OHAUKWU,OHAUKWU,ENUGU,21,524,E,500000
284,EN,OHODO,OHODO,ENUGU,21,524,E,500000
285,EN,OJI RIVER,OJIRIVER,ENUGU,21,524,E,500000
286,EN,OKOTO,OKOTO,ENUGU,21,524,E,500000
287,EN,OKPATU,OKPATU,ENUGU,21,524,E,500000
288,EN,OKPESI,OKPESI,ENUGU,21,524,E,500000
289,EN,OKPUEZE-UMUMBA,OKPUEZEUMUMBA,ENUGU,21,524,E,500000
290,EN,OKUNATO,OKUNATO,ENUGU,21,524,E,500000
291,EN,OKWOJO-NGWO,OKWOJONGWO,ENUGU,21,524,E,500000
292,EN,OMEGE ACHARA,OMEGEACHARA,ENUGU,21,524,E,500000
293,EN,OMOGWU UMANA,OMOGWUUMANA,ENUGU,21,524,E,500000
294,EN,ONUABANYI ECHARA,ONUABANYIECHARA,ENUGU,21,524,E,500000
295,EN,ONUEKE,ONUEKE,ENUGU,21,524,E,500000
296,EN,ONYEHOR,ONYEHOR,ENUGU,21,524,E,500000
297,EN,OPI,OPI,ENUGU,21,524,E,500000
298,EN,ORUKU,ORUKU,ENUGU,21,524,E,500000
299,EN,OVOKO,OVOKO,ENUGU,21,524,E,500000
300,EN,OWA-OBINAGU,OWAOBINAGU,ENUGU,21,524,E,500000
301,EN,OYE ABBI,OYEABBI,ENUGU,21,524,E,500000
302,EN,UBOJI-NGWO,UBOJINGWO,ENUGU,21,524,E,500000
303,EN,UDI,UDI,ENUGU,21,524,E,500000
304,EN,UDUMA,UDUMA,ENUGU,21,524,E,500000
305,EN,UGBONABOR,UGBONABOR,ENUGU,21,524,E,500000
306,EN,UGBO-OKPALA,UGBOOKPALA,ENUGU,21,524,E,500000
307,EN,UGWUEKE -NIKE,UGWUEKENIKE,ENUGU,21,524,E,500000
308,EN,UGWUEME,UGWUEME,ENUGU,21,524,E,500000
309,EN,UGWUNWANI,UGWUNWANI,ENUGU,21,524,E,500000
310,EN,UHUNONWERRE,UHUNONWERRE,ENUGU,21,524,E,500000
311,EN,UKANA,UKANA,ENUGU,21,524,E,500000
312,EN,UKEHE,UKEHE,ENUGU,21,524,E,500000
313,EN,UKPATA,UKPATA,ENUGU,21,524,E,500000
314,EN,UMUABI,UMUABI,ENUGU,21,524,E,500000
315,EN,UMUAGA,UMUAGA,ENUGU,21,524,E,500000
316,EN,UMUAVULU ABOR 1,UMUAVULUABOR1,ENUGU,21,524,E,500000
317,EN,UMUITODO,UMUITODO,ENUGU,21,524,E,500000
318,EN,UMULAKPA,UMULAKPA,ENUGU,21,524,E,500000
319,EN,UMULOKPA,UMULOKPA,ENUGU,21,524,E,500000
320,EN,UMULUMGBE,UMULUMGBE,ENUGU,21,524,E,500000
321,EN,UMUMBA,UMUMBA,ENUGU,21,524,E,500000
322,EN,UMUMBA-NDIAGU,UMUMBANDIAGU,ENUGU,21,524,E,500000
323,EN,UMUNAJI OGBODO,UMUNAJIOGBODO,ENUGU,21,524,E,500000
324,EN,UMUNKO,UMUNKO,ENUGU,21,524,E,500000
325,EN,UMUNWENJI -NIKE,UMUNWENJINIKE,ENUGU,21,524,E,500000
326,EN,UMUOKA,UMUOKA,ENUGU,21,524,E,500000
327,EN,UVURUR,UVURUR,ENUGU,21,524,E,500000
328,EN,UZOR UWANI,UZORUWANI,ENUGU,21,524,E,500000
269,FC,ABAJI,ABAJI,ABUJA,21,629,R,700000
245,FC,ADO,ADO,ABUJA,21,524,E,500000
246,FC,BWARI,BWARI,ABUJA,21,524,E,500000
247,FC,City College,CITYCOLLEGE,ABUJA,21,524,E,500000
248,FC,DEI-DEI,DEIDEI,ABUJA,21,524,E,500000
270,FC,GIDA MANGORO,GIDAMANGORO,ABUJA,21,629,R,700000
249,FC,Gosa,GOSA,ABUJA,21,524,E,500000
250,FC,GWAGWA,GWAGWA,ABUJA,21,524,E,500000
251,FC,GWAGWALADA,GWAGWALADA,ABUJA,21,524,E,500000
271,FC,IZOM,IZOM,ABUJA,21,629,R,700000
252,FC,Jikoyi,JIKOYI,ABUJA,21,524,E,500000
253,FC,KARMO,KARMO,ABUJA,21,524,E,500000
254,FC,KEFFI,KEFFI,ABUJA,21,524,E,500000
255,FC,Kpegi,KPEGI,ABUJA,21,524,E,500000
256,FC,KUJE,KUJE,ABUJA,21,524,E,500000
257,FC,Kurudu,KURUDU,ABUJA,21,524,E,500000
258,FC,KWALI,KWALI,ABUJA,21,524,E,500000
259,FC,MADALLA,MADALLA,ABUJA,21,524,E,500000
260,FC,MARARABA,MARARABA,ABUJA,21,524,E,500000
261,FC,MASAKA,MASAKA,ABUJA,21,524,E,500000
262,FC,One man village,ONEMANVILLAGE,ABUJA,21,524,E,500000
263,FC,OROZO,OROZO,ABUJA,21,524,E,500000
264,FC,RUBOCHI,RUBOCHI,ABUJA,21,524,E,500000
265,FC,SABONWUSE,SABONWUSE,ABUJA,21,524,E,500000
266,FC,SHEDA,SHEDA,ABUJA,21,524,E,500000
267,FC,SULEJA,SULEJA,ABUJA,21,524,E,500000
272,FC,TOTO,TOTO,ABUJA,21,629,R,700000
273,FC,Yangoji,YANGOJI,ABUJA,21,629,R,700000
268,FC,ZUBA,ZUBA,ABUJA,21,524,E,500000
336,GO,ASHAKA,ASHAKA,GOMBE,20,629,R,700000
329,GO,ASHAKA GOMBE,ASHAKAGOMBE,GOMBE,20,524,E,500000
330,GO,BOJUDE,BOJUDE,GOMBE,20,524,E,500000
337,GO,CHAM KANDIYE,CHAMKANDIYE,GOMBE,20,629,R,700000
331,GO,DUKKU,DUKKU,GOMBE,20,524,E,500000
338,GO,GADAM,GADAM,GOMBE,20,629,R,700000
339,GO,KASHERE,KASHERE,GOMBE,20,629,R,700000
332,GO,KWAMI,KWAMI,GOMBE,20,524,E,500000
333,GO,LAWANTI,LAWANTI,GOMBE,20,524,E,500000
334,GO,PINDINGA,PINDINGA,GOMBE,20,524,E,500000
335,GO,TUFURE,TUFURE,GOMBE,20,524,E,500000
340,GO,TULA,TULA,GOMBE,20,629,R,700000
1361,IM,ABBA,ABBA,OWERRI,21,524,E,500000
1362,IM,ABOH MBAISE,ABOHMBAISE,OWERRI,21,524,E,500000
1363,IM,ACHARA UTURU,ACHARAUTURU,OWERRI,21,524,E,500000
